Total classes 47.
Number of train samples : 6931
Total classes 47.
Number of val samples : 1733
=> creating model 'SpixelNet1l_bn'
=> setting adam solver
=> will save everything to /vulcanscratch/cmparam9/gh/dispTask/checkpoints/SceneFlow/SpixelNet1l_bn_adam_3000000epochs_epochSize6000_b8_lr5e-05_posW0.003_
/cfarhomes/cmparam9/.local/lib/python3.6/site-packages/torch/utils/data/dataloader.py:481: UserWarning: This DataLoader will create 4 worker processes in total. Our suggested max number of worker in current system is 1, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  cpuset_checked))
train Epoch: [0][0/866]	 Time 7.679 (7.679)	 Data 4.385 (4.385)	 Total_loss 152.295 (152.295)	 Loss_sem 3.275 (3.275)	 Loss_pos 149.020 (149.020)	
train Epoch: [22][660/866]	 Time 0.781 (0.983)	 Data 0.504 (0.674)	 Total_loss 10.099 (9.303)	 Loss_sem 0.581 (0.588)	 Loss_pos 9.518 (8.715)	
train Epoch: [22][670/866]	 Time 0.810 (0.982)	 Data 0.503 (0.674)	 Total_loss 10.704 (9.305)	 Loss_sem 0.620 (0.589)	 Loss_pos 10.085 (8.716)	
train Epoch: [22][680/866]	 Time 1.116 (0.982)	 Data 0.828 (0.674)	 Total_loss 8.420 (9.295)	 Loss_sem 0.631 (0.589)	 Loss_pos 7.789 (8.706)	
train Epoch: [22][690/866]	 Time 0.688 (0.982)	 Data 0.403 (0.673)	 Total_loss 4.910 (9.271)	 Loss_sem 0.567 (0.589)	 Loss_pos 4.344 (8.682)	
train Epoch: [22][700/866]	 Time 0.738 (0.981)	 Data 0.408 (0.672)	 Total_loss 10.405 (9.244)	 Loss_sem 0.622 (0.589)	 Loss_pos 9.783 (8.656)	
train Epoch: [22][710/866]	 Time 1.039 (0.980)	 Data 0.663 (0.671)	 Total_loss 8.980 (9.223)	 Loss_sem 0.629 (0.589)	 Loss_pos 8.351 (8.635)	
train Epoch: [22][720/866]	 Time 0.998 (0.980)	 Data 0.635 (0.671)	 Total_loss 6.570 (9.232)	 Loss_sem 0.569 (0.588)	 Loss_pos 6.001 (8.644)	
train Epoch: [22][730/866]	 Time 0.687 (0.980)	 Data 0.410 (0.671)	 Total_loss 7.476 (9.228)	 Loss_sem 0.612 (0.588)	 Loss_pos 6.864 (8.639)	
train Epoch: [22][740/866]	 Time 0.966 (0.980)	 Data 0.657 (0.671)	 Total_loss 10.579 (9.244)	 Loss_sem 0.610 (0.589)	 Loss_pos 9.968 (8.655)	
train Epoch: [22][750/866]	 Time 0.979 (0.980)	 Data 0.643 (0.671)	 Total_loss 6.880 (9.259)	 Loss_sem 0.586 (0.588)	 Loss_pos 6.295 (8.671)	
train Epoch: [22][760/866]	 Time 1.011 (0.980)	 Data 0.718 (0.671)	 Total_loss 15.066 (9.241)	 Loss_sem 0.623 (0.588)	 Loss_pos 14.442 (8.652)	
train Epoch: [22][770/866]	 Time 1.089 (0.980)	 Data 0.806 (0.671)	 Total_loss 8.236 (9.238)	 Loss_sem 0.592 (0.588)	 Loss_pos 7.643 (8.650)	
train Epoch: [22][780/866]	 Time 1.154 (0.980)	 Data 0.874 (0.671)	 Total_loss 7.582 (9.226)	 Loss_sem 0.583 (0.588)	 Loss_pos 6.999 (8.638)	
train Epoch: [22][790/866]	 Time 0.952 (0.980)	 Data 0.663 (0.671)	 Total_loss 4.816 (9.214)	 Loss_sem 0.569 (0.588)	 Loss_pos 4.247 (8.626)	
train Epoch: [22][800/866]	 Time 1.170 (0.980)	 Data 0.893 (0.671)	 Total_loss 9.753 (9.198)	 Loss_sem 0.599 (0.587)	 Loss_pos 9.154 (8.610)	
train Epoch: [22][810/866]	 Time 0.928 (0.980)	 Data 0.636 (0.670)	 Total_loss 9.505 (9.201)	 Loss_sem 0.572 (0.587)	 Loss_pos 8.933 (8.614)	
train Epoch: [22][820/866]	 Time 1.215 (0.979)	 Data 0.854 (0.670)	 Total_loss 12.508 (9.183)	 Loss_sem 0.596 (0.587)	 Loss_pos 11.912 (8.596)	
train Epoch: [22][830/866]	 Time 1.152 (0.980)	 Data 0.872 (0.670)	 Total_loss 5.586 (9.201)	 Loss_sem 0.594 (0.587)	 Loss_pos 4.992 (8.614)	
train Epoch: [22][840/866]	 Time 1.313 (0.980)	 Data 0.984 (0.670)	 Total_loss 19.029 (9.214)	 Loss_sem 0.570 (0.587)	 Loss_pos 18.459 (8.627)	
train Epoch: [22][850/866]	 Time 0.887 (0.979)	 Data 0.590 (0.670)	 Total_loss 8.301 (9.220)	 Loss_sem 0.580 (0.587)	 Loss_pos 7.720 (8.633)	
train Epoch: [22][860/866]	 Time 0.590 (0.978)	 Data 0.313 (0.669)	 Total_loss 8.265 (9.195)	 Loss_sem 0.604 (0.587)	 Loss_pos 7.661 (8.608)	
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
val Epoch: [22][0/216]	 Time 4.159 (4.159)	 Data 4.018 (4.018)	 Total_loss 5.296 (5.296)	 Loss_sem 4.749 (4.749)	 Loss_pos 0.547 (0.547)	
val Epoch: [22][10/216]	 Time 0.692 (1.144)	 Data 0.555 (1.009)	 Total_loss 8.912 (8.766)	 Loss_sem 8.350 (8.208)	 Loss_pos 0.561 (0.559)	
val Epoch: [22][20/216]	 Time 1.252 (1.045)	 Data 1.027 (0.919)	 Total_loss 9.935 (9.236)	 Loss_sem 9.367 (8.675)	 Loss_pos 0.568 (0.560)	
val Epoch: [22][30/216]	 Time 0.964 (1.006)	 Data 0.876 (0.878)	 Total_loss 10.946 (9.330)	 Loss_sem 10.342 (8.762)	 Loss_pos 0.603 (0.568)	
val Epoch: [22][40/216]	 Time 1.334 (0.993)	 Data 1.200 (0.865)	 Total_loss 14.078 (9.408)	 Loss_sem 13.459 (8.825)	 Loss_pos 0.619 (0.583)	
val Epoch: [22][50/216]	 Time 0.918 (0.970)	 Data 0.781 (0.843)	 Total_loss 12.766 (9.391)	 Loss_sem 12.175 (8.806)	 Loss_pos 0.591 (0.585)	
val Epoch: [22][60/216]	 Time 1.221 (0.981)	 Data 1.131 (0.853)	 Total_loss 11.905 (9.582)	 Loss_sem 11.226 (8.997)	 Loss_pos 0.679 (0.585)	
val Epoch: [22][70/216]	 Time 0.833 (0.969)	 Data 0.643 (0.839)	 Total_loss 9.406 (9.825)	 Loss_sem 8.824 (9.240)	 Loss_pos 0.581 (0.585)	
val Epoch: [22][80/216]	 Time 0.933 (0.967)	 Data 0.834 (0.839)	 Total_loss 7.861 (9.652)	 Loss_sem 7.279 (9.070)	 Loss_pos 0.582 (0.582)	
val Epoch: [22][90/216]	 Time 0.855 (0.959)	 Data 0.744 (0.831)	 Total_loss 13.516 (9.626)	 Loss_sem 12.900 (9.044)	 Loss_pos 0.616 (0.582)	
val Epoch: [22][100/216]	 Time 1.056 (0.951)	 Data 0.954 (0.825)	 Total_loss 8.074 (9.324)	 Loss_sem 7.521 (8.744)	 Loss_pos 0.553 (0.580)	
val Epoch: [22][110/216]	 Time 0.963 (0.946)	 Data 0.858 (0.819)	 Total_loss 6.116 (9.296)	 Loss_sem 5.619 (8.719)	 Loss_pos 0.497 (0.577)	
val Epoch: [22][120/216]	 Time 0.858 (0.940)	 Data 0.725 (0.814)	 Total_loss 6.477 (9.355)	 Loss_sem 5.853 (8.776)	 Loss_pos 0.624 (0.579)	
val Epoch: [22][130/216]	 Time 0.777 (0.939)	 Data 0.673 (0.811)	 Total_loss 10.629 (9.454)	 Loss_sem 10.002 (8.874)	 Loss_pos 0.627 (0.580)	
val Epoch: [22][140/216]	 Time 1.010 (0.939)	 Data 0.889 (0.811)	 Total_loss 10.653 (9.403)	 Loss_sem 10.063 (8.824)	 Loss_pos 0.590 (0.578)	
val Epoch: [22][150/216]	 Time 0.824 (0.935)	 Data 0.710 (0.807)	 Total_loss 6.547 (9.364)	 Loss_sem 6.069 (8.784)	 Loss_pos 0.478 (0.579)	
val Epoch: [22][160/216]	 Time 1.350 (0.931)	 Data 1.233 (0.803)	 Total_loss 4.869 (9.344)	 Loss_sem 4.326 (8.766)	 Loss_pos 0.543 (0.578)	
val Epoch: [22][170/216]	 Time 0.959 (0.932)	 Data 0.827 (0.804)	 Total_loss 6.110 (9.311)	 Loss_sem 5.553 (8.733)	 Loss_pos 0.557 (0.578)	
val Epoch: [22][180/216]	 Time 1.285 (0.932)	 Data 1.139 (0.803)	 Total_loss 8.469 (9.232)	 Loss_sem 7.836 (8.655)	 Loss_pos 0.634 (0.577)	
val Epoch: [22][190/216]	 Time 1.012 (0.929)	 Data 0.920 (0.800)	 Total_loss 6.424 (9.114)	 Loss_sem 5.881 (8.538)	 Loss_pos 0.543 (0.576)	
val Epoch: [22][200/216]	 Time 0.763 (0.926)	 Data 0.617 (0.798)	 Total_loss 15.950 (9.139)	 Loss_sem 15.360 (8.563)	 Loss_pos 0.590 (0.577)	
val Epoch: [22][210/216]	 Time 0.522 (0.925)	 Data 0.434 (0.797)	 Total_loss 7.107 (9.085)	 Loss_sem 6.580 (8.511)	 Loss_pos 0.527 (0.574)	
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
train Epoch: [23][0/866]	 Time 4.911 (4.911)	 Data 4.569 (4.569)	 Total_loss 13.313 (13.313)	 Loss_sem 0.647 (0.647)	 Loss_pos 12.665 (12.665)	
train Epoch: [23][10/866]	 Time 1.041 (1.386)	 Data 0.754 (1.065)	 Total_loss 7.580 (8.661)	 Loss_sem 0.530 (0.583)	 Loss_pos 7.050 (8.078)	
train Epoch: [23][20/866]	 Time 0.767 (1.211)	 Data 0.489 (0.893)	 Total_loss 4.433 (8.379)	 Loss_sem 0.604 (0.587)	 Loss_pos 3.829 (7.792)	
train Epoch: [23][30/866]	 Time 0.868 (1.128)	 Data 0.534 (0.815)	 Total_loss 6.928 (8.698)	 Loss_sem 0.582 (0.588)	 Loss_pos 6.346 (8.109)	
train Epoch: [23][40/866]	 Time 0.934 (1.085)	 Data 0.625 (0.775)	 Total_loss 6.549 (8.168)	 Loss_sem 0.596 (0.582)	 Loss_pos 5.954 (7.586)	
train Epoch: [23][50/866]	 Time 1.026 (1.063)	 Data 0.727 (0.755)	 Total_loss 5.071 (8.016)	 Loss_sem 0.557 (0.582)	 Loss_pos 4.515 (7.434)	
train Epoch: [23][60/866]	 Time 1.031 (1.050)	 Data 0.750 (0.741)	 Total_loss 11.749 (8.501)	 Loss_sem 0.585 (0.584)	 Loss_pos 11.164 (7.917)	
train Epoch: [23][70/866]	 Time 0.962 (1.036)	 Data 0.630 (0.727)	 Total_loss 3.822 (8.403)	 Loss_sem 0.532 (0.582)	 Loss_pos 3.289 (7.822)	
train Epoch: [23][80/866]	 Time 1.052 (1.027)	 Data 0.672 (0.716)	 Total_loss 7.900 (8.335)	 Loss_sem 0.522 (0.579)	 Loss_pos 7.378 (7.756)	
train Epoch: [23][90/866]	 Time 0.726 (1.019)	 Data 0.437 (0.709)	 Total_loss 5.585 (8.392)	 Loss_sem 0.583 (0.580)	 Loss_pos 5.002 (7.812)	
train Epoch: [23][100/866]	 Time 1.057 (1.014)	 Data 0.751 (0.705)	 Total_loss 6.499 (8.452)	 Loss_sem 0.520 (0.582)	 Loss_pos 5.978 (7.870)	
train Epoch: [23][110/866]	 Time 1.003 (1.013)	 Data 0.673 (0.704)	 Total_loss 8.418 (8.574)	 Loss_sem 0.587 (0.583)	 Loss_pos 7.832 (7.991)	
train Epoch: [23][120/866]	 Time 0.905 (1.006)	 Data 0.619 (0.698)	 Total_loss 17.893 (8.767)	 Loss_sem 0.542 (0.583)	 Loss_pos 17.350 (8.184)	
train Epoch: [23][130/866]	 Time 1.090 (1.007)	 Data 0.774 (0.698)	 Total_loss 6.761 (8.620)	 Loss_sem 0.649 (0.582)	 Loss_pos 6.112 (8.037)	
train Epoch: [23][140/866]	 Time 1.142 (1.005)	 Data 0.833 (0.696)	 Total_loss 4.751 (8.650)	 Loss_sem 0.593 (0.582)	 Loss_pos 4.157 (8.067)	
train Epoch: [23][150/866]	 Time 1.068 (1.004)	 Data 0.792 (0.694)	 Total_loss 13.956 (8.809)	 Loss_sem 0.590 (0.584)	 Loss_pos 13.366 (8.225)	
train Epoch: [23][160/866]	 Time 1.161 (1.002)	 Data 0.832 (0.692)	 Total_loss 10.882 (8.795)	 Loss_sem 0.628 (0.584)	 Loss_pos 10.254 (8.211)	
train Epoch: [23][170/866]	 Time 0.899 (1.000)	 Data 0.557 (0.691)	 Total_loss 7.071 (8.792)	 Loss_sem 0.525 (0.584)	 Loss_pos 6.545 (8.207)	
train Epoch: [23][180/866]	 Time 0.979 (0.996)	 Data 0.598 (0.687)	 Total_loss 5.111 (8.792)	 Loss_sem 0.519 (0.584)	 Loss_pos 4.592 (8.208)	
train Epoch: [23][190/866]	 Time 0.643 (0.995)	 Data 0.298 (0.687)	 Total_loss 3.142 (8.869)	 Loss_sem 0.567 (0.584)	 Loss_pos 2.575 (8.284)	
train Epoch: [23][200/866]	 Time 0.733 (0.995)	 Data 0.436 (0.685)	 Total_loss 6.296 (8.821)	 Loss_sem 0.581 (0.584)	 Loss_pos 5.715 (8.238)	
train Epoch: [23][210/866]	 Time 0.973 (0.993)	 Data 0.679 (0.683)	 Total_loss 25.151 (8.901)	 Loss_sem 0.641 (0.584)	 Loss_pos 24.510 (8.317)	
train Epoch: [23][220/866]	 Time 0.985 (0.993)	 Data 0.667 (0.682)	 Total_loss 7.097 (8.826)	 Loss_sem 0.602 (0.584)	 Loss_pos 6.494 (8.242)	
train Epoch: [23][230/866]	 Time 1.117 (0.992)	 Data 0.784 (0.682)	 Total_loss 11.725 (8.839)	 Loss_sem 0.595 (0.585)	 Loss_pos 11.130 (8.255)	
train Epoch: [23][240/866]	 Time 1.206 (0.991)	 Data 0.784 (0.681)	 Total_loss 8.701 (8.868)	 Loss_sem 0.590 (0.585)	 Loss_pos 8.111 (8.284)	
train Epoch: [23][250/866]	 Time 0.953 (0.990)	 Data 0.669 (0.680)	 Total_loss 8.550 (8.887)	 Loss_sem 0.594 (0.584)	 Loss_pos 7.957 (8.303)	
train Epoch: [23][260/866]	 Time 0.853 (0.989)	 Data 0.558 (0.679)	 Total_loss 7.450 (8.910)	 Loss_sem 0.593 (0.584)	 Loss_pos 6.858 (8.326)	
train Epoch: [23][270/866]	 Time 0.975 (0.987)	 Data 0.650 (0.677)	 Total_loss 7.950 (8.941)	 Loss_sem 0.549 (0.584)	 Loss_pos 7.401 (8.358)	
train Epoch: [23][280/866]	 Time 0.934 (0.986)	 Data 0.630 (0.676)	 Total_loss 19.380 (8.926)	 Loss_sem 0.629 (0.583)	 Loss_pos 18.751 (8.343)	
train Epoch: [23][290/866]	 Time 0.808 (0.986)	 Data 0.426 (0.676)	 Total_loss 2.340 (8.887)	 Loss_sem 0.543 (0.583)	 Loss_pos 1.797 (8.304)	
train Epoch: [23][300/866]	 Time 0.820 (0.985)	 Data 0.493 (0.675)	 Total_loss 6.052 (8.883)	 Loss_sem 0.559 (0.582)	 Loss_pos 5.494 (8.300)	
train Epoch: [23][310/866]	 Time 0.798 (0.984)	 Data 0.510 (0.675)	 Total_loss 9.187 (8.863)	 Loss_sem 0.590 (0.582)	 Loss_pos 8.597 (8.281)	
train Epoch: [23][320/866]	 Time 1.026 (0.985)	 Data 0.700 (0.676)	 Total_loss 16.727 (8.935)	 Loss_sem 0.642 (0.583)	 Loss_pos 16.085 (8.352)	
train Epoch: [23][330/866]	 Time 1.009 (0.983)	 Data 0.634 (0.674)	 Total_loss 9.647 (8.945)	 Loss_sem 0.588 (0.584)	 Loss_pos 9.059 (8.362)	
train Epoch: [23][340/866]	 Time 0.873 (0.983)	 Data 0.555 (0.673)	 Total_loss 7.091 (8.921)	 Loss_sem 0.595 (0.584)	 Loss_pos 6.496 (8.338)	
train Epoch: [23][350/866]	 Time 0.850 (0.984)	 Data 0.551 (0.674)	 Total_loss 22.169 (9.021)	 Loss_sem 0.576 (0.584)	 Loss_pos 21.593 (8.437)	
train Epoch: [23][360/866]	 Time 0.925 (0.983)	 Data 0.643 (0.673)	 Total_loss 13.041 (9.045)	 Loss_sem 0.630 (0.584)	 Loss_pos 12.412 (8.461)	
train Epoch: [23][370/866]	 Time 1.109 (0.982)	 Data 0.820 (0.673)	 Total_loss 11.706 (8.999)	 Loss_sem 0.623 (0.584)	 Loss_pos 11.083 (8.415)	
train Epoch: [23][380/866]	 Time 0.825 (0.982)	 Data 0.505 (0.672)	 Total_loss 10.133 (9.033)	 Loss_sem 0.559 (0.584)	 Loss_pos 9.573 (8.449)	
train Epoch: [23][390/866]	 Time 1.247 (0.982)	 Data 0.887 (0.672)	 Total_loss 7.909 (9.013)	 Loss_sem 0.558 (0.583)	 Loss_pos 7.351 (8.429)	
train Epoch: [23][400/866]	 Time 1.176 (0.981)	 Data 0.848 (0.671)	 Total_loss 7.989 (8.964)	 Loss_sem 0.596 (0.583)	 Loss_pos 7.394 (8.381)	
train Epoch: [23][410/866]	 Time 1.003 (0.982)	 Data 0.725 (0.672)	 Total_loss 13.366 (8.994)	 Loss_sem 0.606 (0.583)	 Loss_pos 12.760 (8.411)	
train Epoch: [23][420/866]	 Time 1.119 (0.982)	 Data 0.809 (0.673)	 Total_loss 12.430 (8.978)	 Loss_sem 0.573 (0.583)	 Loss_pos 11.857 (8.395)	
train Epoch: [23][430/866]	 Time 0.951 (0.981)	 Data 0.662 (0.672)	 Total_loss 10.934 (8.969)	 Loss_sem 0.606 (0.583)	 Loss_pos 10.328 (8.386)	
train Epoch: [23][440/866]	 Time 1.141 (0.980)	 Data 0.766 (0.671)	 Total_loss 5.099 (9.001)	 Loss_sem 0.619 (0.583)	 Loss_pos 4.480 (8.417)	
train Epoch: [23][450/866]	 Time 0.937 (0.980)	 Data 0.631 (0.671)	 Total_loss 20.663 (8.982)	 Loss_sem 0.595 (0.583)	 Loss_pos 20.067 (8.399)	
train Epoch: [23][460/866]	 Time 0.981 (0.980)	 Data 0.685 (0.671)	 Total_loss 5.015 (9.020)	 Loss_sem 0.517 (0.583)	 Loss_pos 4.497 (8.437)	
train Epoch: [23][470/866]	 Time 0.946 (0.980)	 Data 0.582 (0.671)	 Total_loss 8.113 (9.006)	 Loss_sem 0.611 (0.583)	 Loss_pos 7.502 (8.423)	
train Epoch: [23][480/866]	 Time 0.709 (0.979)	 Data 0.310 (0.670)	 Total_loss 13.347 (9.004)	 Loss_sem 0.621 (0.583)	 Loss_pos 12.725 (8.421)	
train Epoch: [23][490/866]	 Time 1.048 (0.979)	 Data 0.717 (0.669)	 Total_loss 3.669 (8.957)	 Loss_sem 0.569 (0.584)	 Loss_pos 3.101 (8.374)	
train Epoch: [23][500/866]	 Time 1.066 (0.979)	 Data 0.786 (0.669)	 Total_loss 8.485 (8.957)	 Loss_sem 0.562 (0.584)	 Loss_pos 7.923 (8.373)	
train Epoch: [23][510/866]	 Time 0.925 (0.979)	 Data 0.622 (0.669)	 Total_loss 6.157 (8.952)	 Loss_sem 0.527 (0.583)	 Loss_pos 5.630 (8.368)	
train Epoch: [23][520/866]	 Time 0.795 (0.979)	 Data 0.494 (0.669)	 Total_loss 12.568 (8.957)	 Loss_sem 0.575 (0.583)	 Loss_pos 11.993 (8.374)	
train Epoch: [23][530/866]	 Time 0.869 (0.978)	 Data 0.591 (0.668)	 Total_loss 5.140 (8.924)	 Loss_sem 0.567 (0.583)	 Loss_pos 4.573 (8.341)	
train Epoch: [23][540/866]	 Time 0.994 (0.978)	 Data 0.697 (0.669)	 Total_loss 4.493 (8.904)	 Loss_sem 0.553 (0.583)	 Loss_pos 3.940 (8.321)	
train Epoch: [23][550/866]	 Time 0.737 (0.978)	 Data 0.454 (0.668)	 Total_loss 4.893 (8.898)	 Loss_sem 0.587 (0.582)	 Loss_pos 4.306 (8.316)	
train Epoch: [23][560/866]	 Time 0.808 (0.978)	 Data 0.515 (0.668)	 Total_loss 6.851 (8.883)	 Loss_sem 0.535 (0.582)	 Loss_pos 6.316 (8.301)	
train Epoch: [23][570/866]	 Time 0.927 (0.978)	 Data 0.641 (0.667)	 Total_loss 7.349 (8.864)	 Loss_sem 0.557 (0.582)	 Loss_pos 6.792 (8.282)	
train Epoch: [23][580/866]	 Time 0.988 (0.978)	 Data 0.708 (0.668)	 Total_loss 12.301 (8.908)	 Loss_sem 0.611 (0.582)	 Loss_pos 11.690 (8.326)	
train Epoch: [23][590/866]	 Time 0.940 (0.977)	 Data 0.658 (0.668)	 Total_loss 8.224 (8.894)	 Loss_sem 0.601 (0.582)	 Loss_pos 7.624 (8.311)	
train Epoch: [23][600/866]	 Time 1.125 (0.977)	 Data 0.823 (0.667)	 Total_loss 5.947 (8.926)	 Loss_sem 0.560 (0.582)	 Loss_pos 5.387 (8.344)	
train Epoch: [23][610/866]	 Time 1.023 (0.978)	 Data 0.700 (0.668)	 Total_loss 5.400 (8.934)	 Loss_sem 0.509 (0.582)	 Loss_pos 4.892 (8.352)	
train Epoch: [23][620/866]	 Time 1.063 (0.977)	 Data 0.680 (0.667)	 Total_loss 7.213 (8.914)	 Loss_sem 0.527 (0.582)	 Loss_pos 6.686 (8.332)	
train Epoch: [23][630/866]	 Time 0.851 (0.977)	 Data 0.570 (0.667)	 Total_loss 10.467 (8.925)	 Loss_sem 0.552 (0.581)	 Loss_pos 9.915 (8.344)	
train Epoch: [23][640/866]	 Time 0.842 (0.977)	 Data 0.554 (0.667)	 Total_loss 20.169 (8.938)	 Loss_sem 0.598 (0.582)	 Loss_pos 19.572 (8.357)	
train Epoch: [23][650/866]	 Time 1.097 (0.977)	 Data 0.791 (0.666)	 Total_loss 10.313 (8.918)	 Loss_sem 0.560 (0.582)	 Loss_pos 9.753 (8.337)	
train Epoch: [23][660/866]	 Time 1.114 (0.977)	 Data 0.812 (0.666)	 Total_loss 5.791 (8.897)	 Loss_sem 0.575 (0.581)	 Loss_pos 5.216 (8.316)	
train Epoch: [23][670/866]	 Time 1.111 (0.977)	 Data 0.766 (0.666)	 Total_loss 4.763 (8.890)	 Loss_sem 0.557 (0.581)	 Loss_pos 4.206 (8.308)	
train Epoch: [23][680/866]	 Time 1.193 (0.977)	 Data 0.914 (0.666)	 Total_loss 7.855 (8.886)	 Loss_sem 0.650 (0.582)	 Loss_pos 7.205 (8.304)	
train Epoch: [23][690/866]	 Time 0.772 (0.977)	 Data 0.493 (0.667)	 Total_loss 12.302 (8.911)	 Loss_sem 0.631 (0.581)	 Loss_pos 11.671 (8.329)	
train Epoch: [23][700/866]	 Time 1.013 (0.977)	 Data 0.667 (0.667)	 Total_loss 11.625 (8.916)	 Loss_sem 0.573 (0.582)	 Loss_pos 11.051 (8.334)	
train Epoch: [23][710/866]	 Time 0.850 (0.977)	 Data 0.533 (0.666)	 Total_loss 5.191 (8.913)	 Loss_sem 0.653 (0.582)	 Loss_pos 4.537 (8.331)	
train Epoch: [23][720/866]	 Time 0.995 (0.977)	 Data 0.667 (0.666)	 Total_loss 4.992 (8.910)	 Loss_sem 0.574 (0.582)	 Loss_pos 4.418 (8.328)	
train Epoch: [23][730/866]	 Time 1.125 (0.976)	 Data 0.816 (0.666)	 Total_loss 15.667 (8.898)	 Loss_sem 0.616 (0.582)	 Loss_pos 15.051 (8.316)	
train Epoch: [23][740/866]	 Time 0.973 (0.977)	 Data 0.690 (0.666)	 Total_loss 7.382 (8.944)	 Loss_sem 0.525 (0.582)	 Loss_pos 6.857 (8.362)	
train Epoch: [23][750/866]	 Time 1.049 (0.976)	 Data 0.713 (0.666)	 Total_loss 8.890 (8.993)	 Loss_sem 0.586 (0.582)	 Loss_pos 8.304 (8.411)	
train Epoch: [23][760/866]	 Time 1.190 (0.976)	 Data 0.889 (0.666)	 Total_loss 7.343 (8.983)	 Loss_sem 0.593 (0.582)	 Loss_pos 6.751 (8.401)	
train Epoch: [23][770/866]	 Time 0.906 (0.976)	 Data 0.627 (0.666)	 Total_loss 16.640 (8.980)	 Loss_sem 0.576 (0.582)	 Loss_pos 16.064 (8.398)	
train Epoch: [23][780/866]	 Time 1.009 (0.976)	 Data 0.628 (0.666)	 Total_loss 9.455 (8.986)	 Loss_sem 0.586 (0.582)	 Loss_pos 8.869 (8.404)	
train Epoch: [23][790/866]	 Time 0.964 (0.976)	 Data 0.666 (0.666)	 Total_loss 10.938 (9.007)	 Loss_sem 0.609 (0.582)	 Loss_pos 10.328 (8.425)	
train Epoch: [23][800/866]	 Time 1.005 (0.977)	 Data 0.685 (0.666)	 Total_loss 6.004 (9.002)	 Loss_sem 0.545 (0.582)	 Loss_pos 5.460 (8.420)	
train Epoch: [23][810/866]	 Time 0.925 (0.976)	 Data 0.632 (0.666)	 Total_loss 4.803 (9.055)	 Loss_sem 0.542 (0.583)	 Loss_pos 4.261 (8.473)	
train Epoch: [23][820/866]	 Time 0.853 (0.976)	 Data 0.540 (0.666)	 Total_loss 6.789 (9.034)	 Loss_sem 0.639 (0.583)	 Loss_pos 6.150 (8.451)	
train Epoch: [23][830/866]	 Time 0.874 (0.976)	 Data 0.598 (0.666)	 Total_loss 22.956 (9.048)	 Loss_sem 0.607 (0.583)	 Loss_pos 22.348 (8.466)	
train Epoch: [23][840/866]	 Time 0.863 (0.976)	 Data 0.555 (0.666)	 Total_loss 6.134 (9.036)	 Loss_sem 0.546 (0.583)	 Loss_pos 5.588 (8.453)	
train Epoch: [23][850/866]	 Time 0.937 (0.976)	 Data 0.566 (0.666)	 Total_loss 3.983 (9.054)	 Loss_sem 0.508 (0.583)	 Loss_pos 3.476 (8.471)	
train Epoch: [23][860/866]	 Time 0.533 (0.975)	 Data 0.240 (0.665)	 Total_loss 6.993 (9.038)	 Loss_sem 0.598 (0.583)	 Loss_pos 6.394 (8.455)	
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
val Epoch: [23][0/216]	 Time 4.084 (4.084)	 Data 3.915 (3.915)	 Total_loss 4.860 (4.860)	 Loss_sem 4.349 (4.349)	 Loss_pos 0.511 (0.511)	
val Epoch: [23][10/216]	 Time 1.025 (1.175)	 Data 0.867 (1.033)	 Total_loss 10.885 (8.938)	 Loss_sem 10.277 (8.369)	 Loss_pos 0.608 (0.569)	
val Epoch: [23][20/216]	 Time 0.781 (1.061)	 Data 0.672 (0.919)	 Total_loss 9.867 (9.480)	 Loss_sem 9.273 (8.904)	 Loss_pos 0.595 (0.576)	
val Epoch: [23][30/216]	 Time 0.821 (0.998)	 Data 0.700 (0.855)	 Total_loss 6.753 (8.890)	 Loss_sem 6.271 (8.319)	 Loss_pos 0.482 (0.571)	
val Epoch: [23][40/216]	 Time 0.890 (0.992)	 Data 0.731 (0.845)	 Total_loss 11.039 (9.054)	 Loss_sem 10.465 (8.476)	 Loss_pos 0.574 (0.579)	
